-0.10000000149011612   0.0   0.0   0.20000000298023224   -0.10000000149011612   0.0   -0.10000000149011612   0.0   0.0   0.20000000298023224   -0.10000000149011612   0.0
-0.20000000298023224   0.0   0.0   0.4000000059604645   -0.25   0.0   -0.20000000298023224   0.0   0.0   0.4000000059604645   -0.25   0.0
-0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10161757469177246   -0.0007454519509337842   -0.10000000894069672   0.0   0.0   0.20000001788139343   -0.09857229143381119   0.0010388201335445046
-0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10157045722007751   -0.0007478273473680019   -0.10000000894069672   0.0   0.0   0.20000001788139343   -0.0985255315899849   0.0010377891594544053
-0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10650961846113205   -0.0010555165354162455   -0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10316258668899536   0.0013905594823881984
-0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10770148783922195   -0.0008608317584730685   -0.10000000894069672   0.0   0.0   0.20000001788139343   -0.1042671874165535   0.0011068822350353003
-0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10952267050743103   -0.0008937799138948321   -0.10000000894069672   0.0   0.0   0.20000001788139343   -0.10543766617774963   0.001127172145061195
-0.11280301213264465   0.019886082038283348   -0.006952284369617701   0.1835913360118866   -0.11034255474805832   -0.0008877795189619064   -0.10336171090602875   -0.01108852494508028   0.008441245183348656   0.19279994070529938   -0.10616468638181686   0.0011222795583307743
-0.123045414686203   0.035794947296381   -0.012514112517237663   0.1704643964767456   -0.11082185059785843   -0.0009048351203091443   -0.10605107247829437   -0.01995934545993805   0.01519424095749855   0.18703988194465637   -0.10651018470525742   0.0011259986786171794
-0.13123933970928192   0.048522040247917175   -0.016963575035333633   0.15996284782886505   -0.11102291941642761   -0.0011400526855140924   -0.10820256173610687   -0.027056001126766205   0.020596638321876526   0.18243183195590973   -0.10658257454633713   0.0012704170076176524
-0.13779447972774506   0.05870371311903   -0.02052314393222332   0.15156160295009613   -0.1109323650598526   -0.0014751807320863008   -0.10992375761270523   -0.03273332491517067   0.024918556213378906   0.17874540388584137   -0.10639159381389618   0.0014707889640703797
-0.14303860068321228   0.06684905290603638   -0.02337079867720604   0.14484059810638428   -0.1105680987238884   -0.001710805227048695   -0.11130071431398392   -0.03727518394589424   0.02837609127163887   0.1757962554693222   -0.10595089197158813   0.0015945099294185638
-0.14723388850688934   0.07336532324552536   -0.025648923590779305   0.13946379721164703   -0.10998112708330154   -0.002124175662174821   -0.11240227520465851   -0.04090867191553116   0.03114211931824684   0.1734369397163391   -0.10531089454889297   0.0018262176308780909
-0.15059012174606323   0.07857833802700043   -0.027471423149108887   0.135162353515625   -0.10914456844329834   -0.002501149196177721   -0.11328352987766266   -0.04381546378135681   0.03335494175553322   0.1715494841337204   -0.10446003079414368   0.0020212908275425434
-0.14360782504081726   0.08038483560085297   -0.02762387879192829   0.13199493288993835   -0.10809803009033203   -0.002839749911800027   -0.10529769212007523   -0.04850694537162781   0.037292443215847015   0.16695654392242432   -0.10342782735824585   0.0021808138117194176
-0.13802199065685272   0.08183003216981888   -0.027745842933654785   0.12946100533008575   -0.10687305778265   -0.003137888852506876   -0.09890902042388916   -0.052260130643844604   0.04044244438409805   0.16328218579292297   -0.10223861038684845   0.0023051861207932234
