-0.005586531   -0.0012840283   -0.99998355
-0.0021410226   -0.00084650924   -0.9999974
0.001882832   0.002063992   -0.9999961
0.005787358   0.0010928399   -0.99998266
0.009981973   0.00082775875   -0.9999498
0.013323203   0.0012177159   -0.9999105
0.016309777   0.001838589   -0.9998653
0.019081758   0.002532599   -0.99981475
0.021677144   0.0033596647   -0.9997594
0.024221707   0.0043543996   -0.99969715
0.026764302   0.0053848466   -0.9996273
0.029337943   0.0063734693   -0.9995492
0.03192957   0.007295441   -0.9994635
0.03447836   0.008145446   -0.99937224
0.03689363   0.008929358   -0.9992793
0.0391332   0.009636434   -0.9991875
0.04115344   0.010273586   -0.9991
0.042966507   0.010808499   -0.9990181
0.04455736   0.011189601   -0.99894416
0.04586017   0.011420912   -0.9988826
0.046848696   0.011478129   -0.99883604
0.0475201   0.011336431   -0.99880594
0.047896035   0.01100986   -0.99879164
0.04804105   0.010522955   -0.9987899
0.048015792   0.009928673   -0.99879724
0.04786806   0.009300203   -0.99881035
0.047642134   0.008700393   -0.99882656
0.04737143   0.008173004   -0.9988439
0.04708062   0.007742419   -0.9988611
0.04678103   0.007413825   -0.99887764
0.046482254   0.0071810894   -0.9988933
0.04618297   0.007030621   -0.9989083
0.045872577   0.006947155   -0.9989231
0.045549482   0.0069139972   -0.99893814
0.04521163   0.006914639   -0.9989535
0.04484465   0.0069363154   -0.9989699
0.044438746   0.0069692894   -0.9989878
0.043989714   0.0070054317   -0.9990074
0.043496676   0.0070384922   -0.9990288
0.04293539   0.007059705   -0.9990529
0.042298477   0.0070612254   -0.99908006
0.041686486   0.0070611164   -0.9991058
0.041073937   0.0070590475   -0.9991312
0.0404478   0.007057309   -0.9991567
0.03982104   0.007059886   -0.99918187
0.039202612   0.0070685744   -0.9992063
0.038596164   0.0070851305   -0.9992298
0.03800296   0.0071112635   -0.9992523
0.037424803   0.007147445   -0.9992739
0.036859613   0.0071922876   -0.9992946
0.036293656   0.0072391503   -0.99931496
0.03572915   0.007276836   -0.999335
0.035206422   0.007326377   -0.99935323
0.034695707   0.0073859678   -0.99937063
0.03419083   0.007453774   -0.9993875
0.033683904   0.007523565   -0.9994042
0.03317775   0.0075913314   -0.99942064
0.032671414   0.007654424   -0.99943686
0.032166034   0.0077125668   -0.99945277
0.0316614   0.007765659   -0.9994685
0.031160137   0.00781418   -0.9994839
0.030664133   0.007858609   -0.99949884
0.030174218   0.007899682   -0.99951345
0.029693501   0.007939278   -0.9995275
0.029220218   0.007977639   -0.99954116
0.02875823   0.008016558   -0.9995543
0.028307138   0.008056435   -0.9995668
0.027866786   0.008097573   -0.99957883
0.027436795   0.008140091   -0.9995904
0.027017461   0.008184114   -0.9996015
0.026603917   0.008228051   -0.9996122
0.026197221   0.008271678   -0.9996226
0.025800496   0.008315708   -0.99963254
0.025412649   0.00836012   -0.9996421
0.025030857   0.008404429   -0.9996514
0.024653412   0.008447743   -0.9996604
0.02432018   0.0084864115   -0.9996682
0.023956189   0.008528813   -0.99967664
0.02359703   0.008569942   -0.9996848
0.023243122   0.008609956   -0.99969274
0.022895232   0.008648986   -0.9997004
0.022553135   0.008686895   -0.9997079
0.022218637   0.008724337   -0.9997151
0.021891005   0.008761341   -0.99972194
0.021570308   0.008798001   -0.9997286
0.021256424   0.008834508   -0.999735
0.020947866   0.0088704545   -0.9997412
0.020648273   0.008906878   -0.9997471
0.020354513   0.00894318   -0.9997528
0.020068634   0.008980054   -0.9997583
0.019788088   0.009016892   -0.99976355
0.019510053   0.009052544   -0.9997687
0.019240044   0.00908813   -0.99977356
0.018975604   0.009123593   -0.99977833
0.018716374   0.009158877   -0.99978286
0.018458825   0.009192667   -0.9997874
0.018208075   0.009225986   -0.9997916
0.017963065   0.009259187   -0.9997958
0.017722692   0.00929195   -0.9997998
