0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
0.05359848   0.1294207   -0.03778095   -0.26103097   0.054118644   -0.06445984   0.09174113   -0.085162595   0.045555707   -0.23346831   0.0904246   0.0462295
0.10428068   0.12113468   -0.028839828   -0.27347875   0.08940052   -0.12746154   0.12514797   -0.09198171   0.05128879   -0.23797719   0.13060215   0.07482101
0.11828616   0.12078489   -0.031636253   -0.27143145   0.12732859   -0.15379834   0.13291389   -0.09036352   0.05786468   -0.24352427   0.18096869   0.06853376
0.12506372   0.11905643   -0.026309948   -0.27574274   0.16292158   -0.16086847   0.14420617   -0.100879125   0.06658254   -0.25151944   0.21639189   0.071171924
0.12932138   0.121304944   -0.023125062   -0.28686845   0.1805018   -0.16715813   0.14802961   -0.1025733   0.06618435   -0.26383   0.22713417   0.07253845
0.1331766   0.12363668   -0.020874009   -0.29752687   0.18632935   -0.17377797   0.15324657   -0.10440179   0.066378355   -0.27655476   0.22588399   0.07286227
0.13709682   0.125929   -0.019221805   -0.306982   0.18848716   -0.17882505   0.15731327   -0.10546606   0.06563416   -0.2876165   0.22347292   0.073530406
0.14123513   0.12781665   -0.019241847   -0.31459504   0.193237   -0.18003047   0.16019072   -0.1058801   0.06520665   -0.2973011   0.22349316   0.074180126
0.1458059   0.12995452   -0.020845275   -0.32143012   0.19947723   -0.17979917   0.16235664   -0.105524   0.06472373   -0.30486345   0.22487363   0.07420237
0.15013908   0.13272078   -0.023130659   -0.32808945   0.20462309   -0.1805161   0.16372722   -0.10446354   0.06431937   -0.31077117   0.22666818   0.0731989
0.15423934   0.13558985   -0.025311638   -0.33414996   0.2087196   -0.18216068   0.16427761   -0.10324381   0.06416514   -0.31552637   0.22856823   0.07204758
0.15803139   0.13831657   -0.027323848   -0.33952075   0.2125256   -0.18430358   0.16411047   -0.101906195   0.06410551   -0.31938523   0.23057392   0.07109128
0.16126776   0.14081833   -0.029205207   -0.344311   0.2162589   -0.18666805   0.16349366   -0.10057958   0.06401336   -0.32259333   0.23238918   0.0702586
0.16381375   0.14309566   -0.030959029   -0.34866422   0.21947873   -0.18919274   0.16263765   -0.099376716   0.0638183   -0.32538754   0.23355687   0.06941146
0.16577858   0.1451447   -0.032592364   -0.35271686   0.22174822   -0.19176939   0.16166896   -0.09833832   0.0635317   -0.32795072   0.23384193   0.068520814
0.1671982   0.14700717   -0.034015775   -0.3565311   0.22260483   -0.1945135   0.16060027   -0.09743982   0.06318342   -0.330442   0.233105   0.067540795
0.16848025   0.14817873   -0.03572032   -0.35932848   0.22470395   -0.19530317   0.15942004   -0.096854255   0.06292409   -0.3330863   0.23171511   0.06712583
0.16923016   0.14963883   -0.03777723   -0.3625695   0.2247689   -0.19730249   0.15846083   -0.09616312   0.062440008   -0.33518595   0.22974697   0.06601934
0.16948305   0.15099567   -0.039250776   -0.36592686   0.22230175   -0.20027328   0.15729907   -0.09575845   0.062166847   -0.337402   0.22684872   0.06472428
0.16962168   0.15215543   -0.040063895   -0.369222   0.2178667   -0.20388022   0.15591294   -0.095516905   0.062009074   -0.33981615   0.2231167   0.06363317
0.16955693   0.15307094   -0.040234342   -0.3724387   0.21206905   -0.20795017   0.15455638   -0.09546219   0.061902467   -0.3423453   0.21886298   0.062782764
0.16921377   0.15366003   -0.03986852   -0.37547883   0.20572421   -0.21198489   0.15347315   -0.09570867   0.06180484   -0.34488612   0.21446711   0.062232982
0.16881853   0.15372363   -0.039480723   -0.37794247   0.20082736   -0.21469116   0.15275216   -0.09627043   0.061749965   -0.34731227   0.21042994   0.062188257
0.1682023   0.15363619   -0.03924384   -0.38020572   0.19678722   -0.21676853   0.15247856   -0.09694283   0.061586816   -0.3492946   0.2070207   0.062150728
0.16746902   0.15341109   -0.039096102   -0.38223216   0.1933579   -0.21837485   0.15240592   -0.09768998   0.061454687   -0.3509155   0.2041946   0.06204031
0.16678432   0.15312418   -0.038992003   -0.3839815   0.19044659   -0.21965608   0.15233004   -0.09837703   0.061376527   -0.35222125   0.20194608   0.06188633
0.1661992   0.1528143   -0.038917437   -0.38543552   0.18808328   -0.22068629   0.1521598   -0.09893386   0.061361168   -0.35326356   0.20025015   0.061717827
0.16570777   0.15251294   -0.038878724   -0.38662556   0.18627985   -0.22149634   0.1519119   -0.09934764   0.06139154   -0.35406846   0.19906864   0.061543573
0.16524658   0.15224995   -0.038875356   -0.38760644   0.18493068   -0.22210872   0.1516039   -0.09963415   0.061442103   -0.35467744   0.19827923   0.06136309
0.16480272   0.15203494   -0.038902134   -0.3884226   0.18392955   -0.22252488   0.15127711   -0.0998158   0.061503567   -0.35512775   0.19778705   0.06118254
0.16434832   0.15187317   -0.038943216   -0.38910976   0.18313603   -0.22277243   0.15092799   -0.09990783   0.061569203   -0.3554809   0.19746172   0.061001685
0.16388166   0.15175995   -0.038985565   -0.38969827   0.18242283   -0.22288664   0.15056188   -0.09992752   0.06163636   -0.3557917   0.1971879   0.060822215
0.16339204   0.15169045   -0.039017104   -0.39022273   0.18164392   -0.22292602   0.15017602   -0.099891104   0.061699495   -0.35612476   0.19682747   0.060637433
0.16291073   0.15165183   -0.03904046   -0.39068413   0.18079309   -0.22288877   0.14979053   -0.09980576   0.061766498   -0.35646796   0.19639751   0.06045631
0.16240919   0.15164226   -0.0390495   -0.3911137   0.17982088   -0.2228185   0.1493859   -0.099684305   0.06183245   -0.3568651   0.19584176   0.06027146
0.1618955   0.1516553   -0.03904202   -0.39152983   0.17867255   -0.22275808   0.14897537   -0.0995415   0.061893154   -0.3573286   0.19511053   0.060080472
0.16138238   0.15168339   -0.039024174   -0.39193547   0.17735232   -0.2227234   0.14856833   -0.09938228   0.061950337   -0.3578468   0.19421515   0.05988388
0.16087796   0.15172166   -0.03900051   -0.3923301   0.17589886   -0.22271925   0.14816922   -0.09921109   0.062005796   -0.3584026   0.1931951   0.05968458
0.16074365   0.15168875   -0.038880102   -0.3926794   0.1739056   -0.22291817   0.14816377   -0.09922905   0.061947446   -0.35870057   0.1917319   0.059480283
0.15982088   0.15182187   -0.038953535   -0.39317417   0.17258337   -0.22285497   0.14729138   -0.09882948   0.062123034   -0.35961705   0.19073643   0.059318174
0.15950067   0.15186742   -0.038873002   -0.39351848   0.17083888   -0.22303364   0.14709584   -0.098724574   0.062148213   -0.36018634   0.18942997   0.059149925
