-0.0030713559   -8.871275e-05   0.0005503199   -0.0064639063   -0.0029662417   0.0009900945   -0.0030800255   -2.5091478e-05   -0.00044348856   -0.006478071   -0.0029559822   -0.0011471234
0.0047891936   0.03381278   -0.0011710115   -0.037322562   0.012500197   -0.22510271   -0.018473634   0.019929437   0.0036397744   0.0033564516   -0.002176523   0.01596192
0.05199284   0.005416587   0.012152432   -0.10245466   0.035346474   -0.017095814   0.055071384   -0.0021199612   0.068795994   -0.1162367   0.040963903   0.015507804
0.043184914   -0.0011605193   0.002148563   -0.10968926   0.04534617   -0.008477024   0.041964162   -0.008360381   0.038128216   -0.09857194   0.034268193   0.006453413
0.035611298   0.00924558   0.011486763   -0.0851902   0.03320455   -0.008588082   0.031399008   0.0047501964   0.027481908   -0.08242371   0.032340445   -0.0028537004
0.031122888   0.013922404   0.011173187   -0.071016185   0.025707865   -0.010708813   0.028563732   0.010972433   0.015593514   -0.07395314   0.029527595   -0.007829881
0.028155655   0.015796881   0.009255817   -0.06407945   0.022365823   -0.012331724   0.025925657   0.01388869   0.0070583136   -0.068860605   0.028273035   -0.0110678105
0.02663747   0.019004282   -0.0022113218   -0.056887086   0.017687762   -0.016888022   0.023106014   0.015087607   0.008963335   -0.06298233   0.02619951   -0.011769033
0.025599858   0.022263793   -0.011863853   -0.051547643   0.012948774   -0.018226514   0.019453978   0.01656602   0.010430205   -0.05638224   0.023990033   -0.012161454
0.022843821   0.02313123   -0.015637193   -0.046905365   0.0104925055   -0.017704902   0.015416548   0.01681323   0.01011644   -0.049481824   0.021434037   -0.011984653
0.019817216   0.022204762   -0.016803255   -0.043655053   0.009759224   -0.016617792   0.011020867   0.015898796   0.008603672   -0.04191754   0.018340843   -0.0113364
0.016782772   0.020609992   -0.016465561   -0.040826976   0.009615201   -0.015285109   0.0066690906   0.014577433   0.007249668   -0.034789752   0.015448436   -0.010331787
0.013953592   0.01888891   -0.0155276805   -0.037798144   0.009434103   -0.013902316   0.0029306996   0.013200901   0.006316667   -0.028616477   0.013052151   -0.009210014
0.0114616575   0.01713438   -0.014445406   -0.034482174   0.009107124   -0.01251677   0.00017995517   0.011820043   0.005557716   -0.023561893   0.011166667   -0.008094179
0.009191035   0.015432239   -0.013492407   -0.03114452   0.008794511   -0.011164571   -0.0018371228   0.010493575   0.004797257   -0.019484118   0.009793086   -0.0070509375
0.0070498916   0.013525051   -0.012231143   -0.027861342   0.008678059   -0.0097136265   -0.0030670182   0.009071003   0.0038714868   -0.01644915   0.008905855   -0.006022648
0.006689515   0.01363084   -0.016550874   -0.02500853   0.006952898   -0.011498968   -0.004431505   0.008046585   0.0051354286   -0.01383282   0.008664312   -0.0051043457
0.004752755   0.011397227   -0.015067509   -0.021761041   0.006602322   -0.011337134   -0.0047621867   0.00603235   0.0052797287   -0.013317059   0.009286956   -0.0038350285
0.002934638   0.008590489   -0.012753367   -0.019414468   0.0073842327   -0.010311223   -0.0046829036   0.004022715   0.0036169968   -0.0120461425   0.009201642   -0.0027302194
0.001678996   0.005584395   -0.009535524   -0.017574018   0.008485701   -0.008787472   -0.004305165   0.0020834869   0.0017944468   -0.010465513   0.008726442   -0.0016461415
0.0007233098   0.0024200496   -0.005454925   -0.015846731   0.009642073   -0.007467903   -0.0035534594   0.00014436095   0.00013706191   -0.009180048   0.008239385   -0.00061907584
6.399857e-05   -0.00046374477   -0.0018160403   -0.014092371   0.010488798   -0.006913302   -0.0025377132   -0.0016690895   -0.0012361783   -0.008223931   0.007800992   0.00022559996
0.0004345735   -0.0018055933   -0.0011001121   -0.012531999   0.010108787   -0.008746328   -0.0017748651   -0.002979906   -0.0009112127   -0.007576868   0.007709539   0.00082327967
0.00035963356   -0.0029062717   -0.00044995252   -0.010651896   0.00950947   -0.010246373   -0.001013752   -0.0040692138   -0.00045306838   -0.007584748   0.00792865   0.0012838044
0.00018117842   -0.0034625337   -0.00031556425   -0.008978572   0.008851343   -0.011209323   -0.0004813276   -0.0046469676   -0.0001944372   -0.007438677   0.008013186   0.0014968071
-6.706315e-05   -0.003579006   -0.0003305394   -0.007595669   0.008268464   -0.011078279   -0.00028345746   -0.004712523   -0.000118455726   -0.006933138   0.007854408   0.0015387407
-0.00035529956   -0.0033501093   -0.0003407743   -0.0064323093   0.0077463496   -0.009982922   -0.00040462162   -0.00436503   -6.3381056e-05   -0.006122202   0.007516201   0.0014654007
-0.0006265842   -0.0029014705   -0.00030096923   -0.005501487   0.007271605   -0.008335548   -0.0007040282   -0.0037623264   1.679693e-05   -0.0052174726   0.0071073286   0.0013338495
-0.0008932406   -0.0023480428   -0.00023460058   -0.0046743993   0.006817665   -0.006385285   -0.0010886871   -0.0030339055   0.00011266723   -0.004268928   0.006652437   0.001150825
-0.0011790852   -0.001781223   -0.00018866075   -0.003988731   0.0064752894   -0.004527889   -0.0015053729   -0.00230258   0.00018293518   -0.0034128998   0.006260147   0.0009635865
-0.0014431679   -0.0012481188   -0.0001539467   -0.0033944442   0.00616728   -0.002888434   -0.0018720236   -0.0016237724   0.00023742927   -0.002686257   0.0059208046   0.00076639524
-0.0016821594   -0.00077158667   -0.00012888432   -0.002873793   0.0059089544   -0.0015728943   -0.002160753   -0.0010275494   0.00028075164   -0.002119799   0.0056675286   0.000571171
